NodeID_A,longitude_A,latitude_A,type_A,NodeID_B,longitude_B,latitude_B,type_B,A,NE
11725568,131.934951,388.700711,J,1587971,132.023765,388.639514,H,1,60449494
11683967,132.266632,388.657792,J,2568210,132.266081,388.656363,J,1,60246238
1588764,132.25178,388.64933,J,7619906,132.252051,388.648551,J,0.1,59769832
10612131,132.14747,388.52272,J,10612133,132.144321,388.518051,J,1,59471256
10612133,132.144321,388.518051,J,10612132,132.152357,388.52612,J,1,59471254
8403039,132.261925,388.656308,J,8074649,132.261772,388.656891,J,1,56179948
8407734,132.236455,388.670809,J,8403030,132.20078,388.66013,J,0.1,56179917
8345808,132.247809,388.649022,J,8403038,132.235095,388.640013,J,0.1,56179884
8403039,132.261925,388.656308,J,1587561,132.252856,388.645792,J,0.1,56179814
1588524,132.23301,388.64648,J,8051312,132.231515,388.64279,J,1,54638320
8074648,132.13029,388.62941,J,1587557,132.13245,388.62555,H,1,54638239
2362020,132.232893,388.656342,J,8166463,132.23141,388.66159,J,1,54638029
2102589,132.231838,388.668576,J,8166463,132.23141,388.66159,J,1,54638026
1589538,132.16566,388.67218,J,1590170,132.17983,388.66952,J,1,54637855
1847231,132.27103,388.65277,J,7832949,132.26666,388.64975,J,1,54637690
2568210,132.266081,388.656363,J,7832949,132.26666,388.64975,J,1,54637688
1846991,132.235095,388.640013,H,1590030,132.20078,388.66013,H,10,54637458
1590587,132.252856,388.645792,H,1846991,132.235095,388.640013,H,10,54637457
1590587,132.252856,388.645792,H,1846991,132.235095,388.640013,H,10,54637040
1847752,132.258662,388.658577,J,8074649,132.261772,388.656891,J,1,54636732
5209243,132.261614,388.657029,J,8074649,132.261772,388.656891,J,1,54636730
1590587,132.252856,388.645792,H,8074649,132.261772,388.656891,J,1,54636725
3500815,132.28424,388.53813,J,2830456,132.30289,388.53989,J,1,54635164
1847078,132.246894,388.638263,J,1846553,132.247914,388.640336,J,1,54634756
5450788,132.14149,388.61051,J,5450787,132.142211,388.601381,J,1,54633070
2874669,132.14479,388.62171,J,5450788,132.14149,388.61051,J,1,54633061
3500812,132.203891,388.559781,J,3551524,132.18407,388.56274,H,1,54632263
4944917,131.889782,388.598704,J,4211325,131.874468,388.590649,J,1,54631235
4109894,132.05129,388.60418,J,4944916,132.04605,388.59482,J,1,54631229
4211342,132.053811,388.541241,J,5245515,132.02322,388.52172,J,1,54631159
5245514,132.00995,388.51926,J,4132366,131.99613,388.51493,J,1,54631157
5209161,132.00638,388.60082,J,5209159,131.98871,388.59954,J,1,54631008
5209240,131.947322,388.576047,J,5209236,131.93529,388.56134,J,1,54630851
1587971,132.023765,388.639514,H,4211255,132.00707,388.622101,J,1,54630700
5322887,132.20923,388.53185,J,5322918,132.21521,388.52596,J,1,54630318
5322891,132.17689,388.52466,J,5322887,132.20923,388.53185,J,1,54630316
5135567,132.05399,388.64739,J,4768614,132.034721,388.654081,J,1,54630117
5322918,132.21521,388.52596,J,5322891,132.17689,388.52466,J,1,54629971
1590587,132.252856,388.645792,H,1589609,132.252856,388.645792,H,10,54628670
3551349,132.247697,388.634308,J,1847375,132.24696,388.63496,J,1,54628402
1590772,132.086718,388.565823,H,4211342,132.053811,388.541241,J,1,54628296
3500813,132.06571,388.61078,J,3500810,132.05294,388.61508,J,1,54628194
3500810,132.05294,388.61508,J,4109894,132.05129,388.60418,J,1,54628162
1846553,132.247914,388.640336,J,1590587,132.252856,388.645792,H,10,54628130
2874664,132.099572,388.624243,J,3432537,132.08291,388.63333,J,1,54627980
1847011,132.25411,388.64226,J,1847248,132.253702,388.642577,J,1,54627740
1846553,132.247914,388.640336,J,1846993,132.247035,388.640048,J,1,54626347
1590030,132.20078,388.66013,H,1846991,132.235095,388.640013,H,10,54626329
1847241,132.253374,388.654547,J,1847310,132.265631,388.659797,J,1,54626205
1847784,132.26171,388.64428,J,2101902,132.258323,388.644986,J,1,54626204
1847033,132.24131,388.64941,J,1847330,132.24081,388.64871,J,0.1,54626202
1846993,132.247035,388.640048,J,1847375,132.24696,388.63496,J,1,54626198
60601879, , ,J,29357675,132.236628,388.652175,J,1,201648150
60601879, , ,J,29357675,132.236628,388.652175,J,1,201648149
58192099,132.233362,388.629681,J,35975237,132.235541,388.632321,J,1,201648147
1589200,132.247826,388.636719,J,79322237,132.241741,388.634869,J,1,201137597
16750298,132.25193,388.63558,J,79322237,132.241741,388.634869,J,1,201137596
80847173,132.266962,388.658861,J,20611352,132.266962,388.658861,J,1,200525747
84024003, , ,J,1588764,132.25178,388.64933,J,0.1,200415155
84024003, , ,J,7619906,132.252051,388.648551,J,0.1,200415154
84024002,132.24663,388.62921,J,60815521,132.246811,388.626581,J,1,200415152
83661285,132.230058,388.574471,J,23439892,132.223904,388.591064,J,1,200356620
35975237,132.235541,388.632321,J,78939039,132.234977,388.631346,J,1,200356611
78939039,132.234977,388.631346,J,83976882,132.23322,388.63398,J,1,200356610
83976882,132.23322,388.63398,J,29357488,132.252856,388.645792,G,1,200356609
83488294,132.25241,388.66825,J,20611352,132.266962,388.658861,J,1,200186304
46521806,132.24621,388.65343,J,15038070,132.25327,388.65819,J,1,200065963
15038070,132.25327,388.65819,J,71437186,132.25909,388.658647,J,10,200065962
83703061,132.20136,388.64226,J,60815519,132.205284,388.642128,J,1,199964815
83661285,132.230058,388.574471,J,37358806,132.230088,388.574757,J,1,199964809
83488294,132.25241,388.66825,J,38026542,132.243651,388.671251,J,1,199684819
83398935,132.175372,388.664342,J,48001241,132.180845,388.666175,J,1,199532067
83398935,132.175372,388.664342,J,37311229,132.176964,388.661956,J,1,199532066
29357488,132.252856,388.645792,G,14057310,132.250856,388.631526,J,10,198779636
82740746,132.239191,388.648931,J,1847033,132.24131,388.64941,J,0.1,198505209
82740746,132.239191,388.648931,J,1847330,132.24081,388.64871,J,0.1,198505208
78460087,132.26687,388.67523,J,78977940,132.26356,388.67678,J,1,197850445
8258017,132.26407,388.68671,J,78977940,132.26356,388.67678,J,1,197850444
8172004,132.24433,388.65953,J,81913465,132.246297,388.656424,J,10,197451130
19867677,132.246297,388.656424,J,81913465,132.246297,388.656424,J,10,197451129
81782820,132.196901,388.666318,J,20248788,132.20183,388.66614,J,1,197298037
80023628,132.228074,388.628036,J,77732005,132.236131,388.621381,J,1,197298036
29270393,132.303708,388.667129,J,81582047,132.314577,388.676583,J,1,197086390
36104007,132.320251,388.677601,J,81582047,132.314577,388.676583,J,1,197086389
80896181,132.267909,388.640623,J,7832949,132.26666,388.64975,J,1,195854230
39940185,132.20078,388.66013,H,60815519,132.205284,388.642128,J,1,195677647
38438331,132.21123,388.64861,J,60815519,132.205284,388.642128,J,1,195677646
38488145,132.21267,388.64183,J,38438331,132.21123,388.64861,J,10,195677645
51250762,132.231718,388.62758,J,38488145,132.21267,388.64183,J,10,195677644
51250762,132.231718,388.62758,J,65768373,132.231496,388.630196,J,10,195677643
38488142,132.231421,388.637611,J,65768373,132.231496,388.630196,J,10,195677641
8230203,132.233031,388.638204,J,38488142,132.231421,388.637611,J,1,195677638
8230203,132.233031,388.638204,J,42959922,132.235095,388.640013,H,10,195677637
42959922,132.235095,388.640013,H,10488418,132.240261,388.640911,J,10,195677633
10488418,132.240261,388.640911,J,9228632,132.24044,388.65034,J,10,195677632
41934056,132.240436,388.649346,J,9228632,132.24044,388.65034,J,10,195677631
53146786,132.240603,388.652631,J,41934056,132.240436,388.649346,J,10,195677630
53146786,132.240603,388.652631,J,53146788,132.24025,388.652718,J,10,195677628
53146788,132.24025,388.652718,J,65329995,132.244006,388.652304,J,10,195677627
65329995,132.244006,388.652304,J,65909425,132.245201,388.65329,J,10,195677622
53201644,132.25223,388.64541,J,65909425,132.245201,388.65329,J,10,195677620
29357488,132.252856,388.645792,G,53201644,132.25223,388.64541,J,10,195677615
80665479,132.24696,388.63496,J,1847159,132.247456,388.635905,J,10,195590691
80665479,132.24696,388.63496,J,1847159,132.247456,388.635905,J,10,195590690
80665480, , ,J,14006038,132.246321,388.649521,J,1,195590688
80665480, , ,J,14006038,132.246321,388.649521,J,1,195590687
80647064,132.187753,388.686111,J,5290014,132.18324,388.69703,J,1,195496264
80647064,132.187753,388.686111,J,2743067,132.194691,388.683881,J,1,195496263
80542502,132.230294,388.675797,J,80542501,132.230294,388.675797,J,10,195262318
32069177,132.236387,388.680151,H,80542501,132.230294,388.675797,J,10,195262317
40706891,132.184321,388.667887,G,80542502,132.230294,388.675797,J,10,195262316
80475241,132.227836,388.631946,J,57732762,132.226941,388.633799,J,1,195181138
77824032,132.296164,388.673891,J,37220822,132.31387,388.66923,J,1,195126577
77824032,132.296164,388.673891,J,54932594,132.28947,388.66936,J,1,195126576
77732008,132.194372,388.656885,J,78499405,132.188059,388.661038,J,1,195126574
77732008,132.194372,388.656885,J,8257967,132.197231,388.657591,J,1,195126573
39848724,132.313451,388.679481,H,23389884,132.31978,388.68103,J,1,195033598
23389884,132.31978,388.68103,J,1589753,132.337411,388.663481,J,10,195033596
3028961,132.31655,388.66075,J,1589753,132.337411,388.663481,J,10,195033595
17482493,132.29991,388.66784,J,3028961,132.31655,388.66075,J,10,195033593
80407669,132.180486,388.633679,J,76374980,132.184693,388.628426,J,1,195033592
80407669,132.180486,388.633679,J,55883310,132.18717,388.63231,J,1,195033591
65535214,132.284803,388.667067,J,17482493,132.29991,388.66784,J,10,195033590
39848747,132.266962,388.658861,H,65535214,132.284803,388.667067,J,10,195033589
4132295,131.97028,388.59245,J,2061941,131.968192,388.592131,H,1,194958463
4132295,131.97028,388.59245,J,5209097,131.93881,388.61859,J,1,194957622
5068398,132.244708,388.64615,J,16037941,132.25085,388.64537,J,1,194461103
1590170,132.17983,388.66952,J,80023629,132.187071,388.664599,J,1,194461101
19090257,132.183807,388.666965,J,80023629,132.187071,388.664599,J,1,194461100
29924947,132.231687,388.627579,J,80023628,132.228074,388.628036,J,1,194461097
79970295, , ,J,37220822,132.31387,388.66923,J,1,194208236
79970295, , ,J,37220822,132.31387,388.66923,J,1,194208235
79878684,132.273459,388.654032,J,11683967,132.266632,388.657792,J,1,194126188
79878684,132.273459,388.654032,J,7832949,132.26666,388.64975,J,1,194126187
4211325,131.874468,388.590649,J,79878683,131.865207,388.588788,J,1,194126186
22568647,131.869547,388.593441,J,79878683,131.865207,388.588788,J,1,194126185
77732005,132.236131,388.621381,J,49293309,132.239071,388.619241,J,1,194126183
48792328,132.27018,388.55611,J,79839241,132.24398,388.556177,J,1,194032671
50001237,132.245653,388.556969,J,79839241,132.24398,388.556177,J,1,194032670
46593843,132.340023,388.672362,J,79831308,132.336328,388.672589,J,1,194007812
8320468,132.33123,388.68646,J,79831308,132.336328,388.672589,J,1,194007811
40815457,132.235095,388.640013,J,8403038,132.235095,388.640013,J,0.1,193888550
40815457,132.235095,388.640013,J,8403038,132.235095,388.640013,J,0.1,193888549
73108868,131.962214,388.593337,J,79632180,131.962987,388.594211,J,1,193719792
5209097,131.93881,388.61859,J,79632180,131.962987,388.594211,J,1,193719791
79632155,132.205938,388.647396,J,37311233,132.20578,388.65343,J,1,193719782
44280949,131.95791,388.59653,J,4132281,131.94332,388.59805,J,1,193445222
4132293,131.93471,388.60417,J,4132281,131.94332,388.59805,J,1,193445221
78934108,132.236918,388.605731,J,8198027,132.232851,388.611341,J,1,193333453
45830392, , ,J,1587976,132.13245,388.62555,J,0.1,193271052
79330788,132.250211,388.559017,J,53678498,132.250144,388.560393,J,1,193169870
79330788,132.250211,388.559017,J,53678498,132.250144,388.560393,J,1,193169869
45830392, , ,J,1587976,132.13245,388.62555,J,0.1,193169866
79031654,132.252063,388.559583,J,3768419,132.24339,388.55776,J,1,192705003
79031654,132.252063,388.559583,J,23414886,132.242344,388.553231,J,1,192705002
79031653,132.252063,388.559583,J,48792409,132.258237,388.56134,J,1,192705001
79031653,132.252063,388.559583,J,53678498,132.250144,388.560393,J,1,192705000
78934110,132.33455,388.67581,J,78934111,132.33397,388.67295,J,1,192547541
1589753,132.337411,388.663481,J,78934111,132.33397,388.67295,J,1,192547540
78934109,132.33442,388.678001,J,78934110,132.33455,388.67581,J,1,192547537
8157073,132.32915,388.67683,J,78934109,132.33442,388.678001,J,1,192547536
78934108,132.236918,388.605731,J,46114640,132.231111,388.601411,J,1,192547520
73399920,132.278064,388.656783,J,78866368,132.274326,388.656879,J,10,192479372
39848747,132.266962,388.658861,H,78866368,132.274326,388.656879,J,10,192479371
78827354,132.23021,388.67886,J,26986546,132.226746,388.679729,J,1,192423093
77265256,132.098412,388.610844,J,78827353,132.10682,388.60905,J,1,192423079
4211335,132.099901,388.60029,J,78827353,132.10682,388.60905,J,1,192423078
78665086,132.339033,388.693555,J,8320468,132.33123,388.68646,J,1,192232867
78665086,132.339033,388.693555,J,72187797,132.333337,388.691271,J,1,192232866
1847375,132.24696,388.63496,J,78665085,132.24783,388.63519,J,1,192232865
49786185,132.248431,388.636381,J,78665085,132.24783,388.63519,J,1,192232864
29753433,132.23932,388.660133,J,78527926,132.242278,388.659268,J,1,192232854
78527926,132.242278,388.659268,J,61992700,132.242016,388.657809,J,1,192232853
29691369,132.229992,388.673339,J,78527925,132.228692,388.673428,J,1,192232852
8167582,132.223231,388.663322,J,78527925,132.228692,388.673428,J,1,192232851
78499405,132.188059,388.661038,J,78499407,132.180651,388.664005,J,1,192133070
24210804,132.17695,388.66545,J,78499407,132.180651,388.664005,J,1,192133069
78460087,132.26687,388.67523,J,24726016,132.25434,388.67705,J,1,192079394
78460086,132.153629,388.565208,J,58933530,132.151178,388.57403,J,1,192079393
78460086,132.153629,388.565208,J,59018595,132.141031,388.562991,J,1,192079387
8258014,132.18736,388.63729,J,78411833,132.187341,388.641714,J,1,191977528
35826399,132.182418,388.639225,J,78411833,132.187341,388.641714,J,1,191977527
78249609,132.227351,388.683261,J,36628739,132.231101,388.685311,J,1,191899373
78249609,132.227351,388.683261,J,47353994,132.21967,388.67621,J,1,191899370
23414886,132.242344,388.553231,J,78174716,132.245075,388.555223,J,1,191776376
3768419,132.24339,388.55776,J,78174716,132.245075,388.555223,J,1,191776375
78174673,132.234265,388.644395,J,63730701,132.236476,388.640345,J,1,191776371
78174673,132.234265,388.644395,J,63730700,132.238693,388.645889,J,1,191776370
77824030,132.251139,388.564301,J,29807114,132.244756,388.561192,J,1,191776369
77891087,132.226963,388.638774,J,38488142,132.231421,388.637611,J,1,191472477
77891087,132.226963,388.638774,J,51250762,132.231718,388.62758,J,1,191312314
77824030,132.251139,388.564301,J,36415923,132.245301,388.564151,J,1,191213710
77824027,132.307711,388.671025,J,31828002,132.306991,388.657111,J,1,191213709
77824027,132.307711,388.671025,J,29270393,132.303708,388.667129,J,1,191213708
77732007,132.227529,388.633659,J,20611328,132.225351,388.635551,J,1,191006670
77732007,132.227529,388.633659,J,38438330,132.24388,388.64125,J,1,191006669
5712531,132.186656,388.55887,J,77732006,132.181721,388.561411,J,1,191006666
77732006,132.181721,388.561411,J,19411658,132.178069,388.557741,J,1,191006665
77732004,132.113958,388.626543,J,2874664,132.099572,388.624243,J,1,191006659
77732004,132.113958,388.626543,J,43608191,132.124445,388.625894,J,1,191006658
77732009,132.191125,388.582329,J,50869876,132.196982,388.583065,J,1,191006655
77732009,132.191125,388.582329,J,34476320,132.192522,388.587403,J,1,191006654
77694510,132.222996,388.655099,J,23287507,132.220145,388.657911,J,1,190952902
77694510,132.222996,388.655099,J,23287510,132.22636,388.65402,J,1,190952901
77694509,132.230499,388.666458,J,16053866,132.23263,388.65886,J,1,190952898
77694509,132.230499,388.666458,J,8074644,132.22765,388.66696,J,1,190952897
3432523,132.27071,388.70022,J,77694507,132.270007,388.691367,J,1,190952892
50869880,132.270275,388.691396,J,77694507,132.270007,388.691367,J,1,190952891
77694508,132.277732,388.697778,J,1848773,132.27582,388.68344,J,1,190952884
49293309,132.239071,388.619241,J,42294471,132.206651,388.62322,H,1,190843960
77649014,132.236223,388.620386,J,49293309,132.239071,388.619241,J,1,190843956
77649014,132.236223,388.620386,J,70912701,132.229673,388.623054,J,1,190843955
77649005,132.184046,388.665001,J,37311229,132.176964,388.661956,J,1,190843937
77649005,132.184046,388.665001,J,48001241,132.180845,388.666175,J,1,190843936
77655267,131.962641,388.587078,J,53678496,131.968657,388.595117,J,1,190843009
3768411,132.10314,388.566601,J,45666165,132.104666,388.574613,J,1,190275832
77291222,132.220816,388.585285,J,8198028,132.21814,388.58504,J,1,190120954
77287757,132.310263,388.684442,J,54460782,132.312987,388.683064,J,1,190120947
77287757,132.310263,388.684442,J,73140634,132.311955,388.687047,J,1,190120946
77283703,132.177162,388.612467,J,51082581,132.175747,388.620272,J,1,190120931
77283703,132.177162,388.612467,J,1588802,132.19326,388.63085,J,1,190120930
4211351,132.11761,388.61578,J,77265256,132.098412,388.610844,J,1,190015376
77054750,132.184403,388.667753,J,1590170,132.17983,388.66952,J,1,189513409
77054750,132.184403,388.667753,J,40104040,132.184321,388.667887,J,1,189513407
5135655,132.179472,388.637308,J,77054751,132.182372,388.635479,J,1,189513401
30012218,132.183881,388.634591,J,77054751,132.182372,388.635479,J,1,189513400
77025132,132.243879,388.544166,J,3500815,132.28424,388.53813,J,1,189462236
